     0   -2.331468351713e-15    6.333512819195e-03
     1    8.881784197001e-16    1.445451798919e-02
     2   -2.664535259100e-15    2.463675522157e-02
     3   -1.110223024625e-16   -8.694798931423e-03
     4    2.220446049250e-16   -4.811351672001e-03
     5    1.554312234475e-15   -1.667699644179e-02
     6    8.881784197001e-16    3.957445170644e-02
     7   -8.881784197001e-16    7.810908297051e-02
     8   -7.771561172376e-16    8.588452427699e-02
     9   -1.332267629550e-15    3.613494246151e-02
    10   -4.440892098501e-16    2.788574739372e-03
    11   -2.775557561563e-15   -1.966694333754e-02
    12    2.553512956638e-15    7.796841707810e-03
    13    5.218048215738e-15   -9.066688220547e-03
    14   -2.997602166488e-15    2.933181326052e-02
    15    4.440892098501e-16    1.078282228995e-02
