     0   -3.108624468950e-15    1.511737416721e-02
     1    1.554312234475e-15   -2.509639979168e-02
     2   -9.992007221626e-16   -1.080555869974e-02
     3   -2.220446049250e-16    2.390749525282e-02
     4    1.332267629550e-15    8.194809979187e-02
     5    3.108624468950e-15    2.550478188524e-02
     6    2.442490654175e-15    4.051344231279e-02
     7   -6.106226635438e-15    1.706168696220e-02
     8    3.219646771413e-15    5.883029716753e-02
     9    4.440892098501e-16    2.812008901512e-02
    10    1.443289932013e-15   -2.131884184771e-02
    11   -1.332267629550e-15    6.507192213258e-02
    12    0.000000000000e+00    4.314846972874e-02
    13    2.775557561563e-15    6.782841609192e-04
    14    7.438494264989e-15    2.891093814779e-02
    15   -5.551115123126e-16   -3.361133120340e-02
