     0    2.442490654175e-15   -1.733124735439e-02
     1   -1.332267629550e-15    3.053595099046e-04
     2    1.332267629550e-15   -5.397131201147e-03
     3    2.220446049250e-15    4.174063098095e-02
     4   -6.661338147751e-16    4.208027599656e-03
     5    1.665334536938e-15   -1.352980248128e-02
     6   -3.330669073875e-16   -9.891192636549e-03
     7   -5.218048215738e-15    2.055163290174e-02
     8    1.665334536938e-15   -1.588201475578e-02
     9    2.220446049250e-15   -3.505718371411e-02
    10    2.220446049250e-15   -4.171736050637e-02
    11   -4.662936703426e-15    2.174428197215e-02
    12   -1.443289932013e-15    3.522446066129e-02
    13    1.776356839400e-15    1.126607440183e-02
    14   -1.998401444325e-15    2.119776776655e-02
    15   -4.329869796038e-15    1.525983118843e-02
