     0    6.661338147751e-16    2.358650645525e-02
     1    7.771561172376e-16   -1.788065062778e-02
     2   -4.440892098501e-16    1.102618031153e-02
     3   -8.881784197001e-16    1.523598744918e-02
     4    3.552713678801e-15   -1.793717510032e-02
     5    1.554312234475e-15   -3.656955002514e-02
     6   -9.992007221626e-16    1.288432818763e-02
     7    2.220446049250e-16   -6.194207179982e-03
     8    1.998401444325e-15   -6.988022522600e-03
     9    4.218847493576e-15    4.765990023853e-02
    10   -4.996003610813e-15   -1.493953223830e-02
    11   -1.776356839400e-15    1.356250019096e-02
    12    1.110223024625e-15   -7.454270178576e-03
    13    0.000000000000e+00   -4.324072386403e-03
    14   -8.881784197001e-16   -3.224269839445e-02
    15    2.220446049250e-16    7.061587565900e-03
