     0    8.104628079764e-15    3.094341360827e-02
     1    3.552713678801e-15   -5.909671645552e-02
     2    3.996802888651e-15   -6.057126401161e-02
     3   -2.220446049250e-15   -3.187942869108e-02
     4   -1.998401444325e-15    6.679197120024e-02
     5   -9.992007221626e-16    2.886694866155e-03
     6   -1.887379141863e-15    1.502419525877e-02
     7    1.221245327088e-15    1.249138829533e-02
     8    4.440892098501e-16    2.340924592733e-02
     9   -4.662936703426e-15    1.132917417578e-03
    10    5.662137425588e-15   -2.490439541462e-02
    11   -2.886579864025e-15   -6.499721148822e-04
    12   -4.440892098501e-15    9.053352730718e-03
    13    1.110223024625e-15    5.628904766551e-02
    14   -5.662137425588e-15    4.479423102430e-02
    15    1.554312234475e-15    9.615082079913e-02
