     0    1.998401444325e-15   -2.739184029153e-02
     1   -4.440892098501e-16   -2.123796504954e-03
     2   -2.664535259100e-15   -5.305226346164e-03
     3    4.440892098501e-16   -1.043844916306e-02
     4    1.110223024625e-15    3.038896323556e-02
     5    2.220446049250e-16    1.518382626923e-02
     6    1.443289932013e-15   -9.389009042030e-03
     7   -8.881784197001e-16   -1.461334427424e-02
     8    4.440892098501e-16    2.583511378984e-03
     9    6.661338147751e-16   -2.678070559950e-02
    10    4.440892098501e-16   -1.438441450675e-03
    11    7.771561172376e-16    3.130384169305e-02
    12    1.332267629550e-15   -4.417676203857e-02
    13   -8.881784197001e-16    1.283996710035e-02
    14   -2.664535259100e-15    3.972941867215e-02
    15    1.332267629550e-15    7.402648813198e-02
