     0    1.887379141863e-15   -5.243066609698e-02
     1    0.000000000000e+00    1.247662441260e-02
     2    5.551115123126e-16   -4.933052404330e-02
     3    8.881784197001e-16    3.227814258459e-02
     4    5.551115123126e-16    1.141130217417e-02
     5    2.553512956638e-15    7.674159506677e-03
     6   -4.440892098501e-16   -2.122092242176e-02
     7    4.218847493576e-15   -3.718925715227e-02
     8   -1.776356839400e-15    1.010567340776e-02
     9   -1.998401444325e-15    7.670473216712e-03
    10    4.884981308351e-15    3.284779519422e-02
    11    3.663735981263e-15   -4.356658418135e-02
    12   -2.331468351713e-15    2.594092559597e-02
    13   -2.442490654175e-15   -2.064947002649e-02
    14    2.220446049250e-16   -2.505516460607e-02
    15    9.992007221626e-16    1.152168169363e-02
