     0   -4.440892098501e-16    6.232024987932e-02
     1   -2.664535259100e-15    3.533721070718e-02
     2    1.776356839400e-15    8.515089778534e-03
     3    7.771561172376e-16    3.677441706412e-02
     4    4.884981308351e-15    6.933605921566e-02
     5   -3.330669073875e-16   -1.213342130734e-03
     6   -3.996802888651e-15    2.088998355723e-02
     7   -2.886579864025e-15    5.675476248366e-02
     8    0.000000000000e+00   -4.170936597478e-02
     9    2.220446049250e-16   -9.515579871091e-03
    10   -1.332267629550e-15    6.517210705315e-04
    11   -8.881784197001e-16    9.205217457676e-03
    12    4.440892098501e-16    1.564445623893e-02
    13   -1.554312234475e-15    6.440709544243e-03
    14   -2.886579864025e-15   -1.892850913813e-03
    15    3.330669073875e-16    1.641684038961e-05
