     0   -4.440892098501e-16   -5.566563754233e-02
     1   -1.221245327088e-15    7.063315711464e-03
     2   -1.332267629550e-15    1.866110998521e-02
     3    2.220446049250e-16    1.038776875340e-02
     4    1.554312234475e-15   -1.105500250456e-02
     5   -3.885780586188e-15    3.887193399577e-03
     6    1.221245327088e-15   -4.166784927704e-04
     7   -5.551115123126e-16   -3.745084812739e-02
     8   -1.332267629550e-15   -1.119239030132e-02
     9    1.776356839400e-15   -5.811289833967e-02
    10    2.442490654175e-15    5.998461316798e-03
    11    3.108624468950e-15    2.227152496677e-02
    12   -1.776356839400e-15    1.683345809882e-02
    13    4.440892098501e-16   -1.331004975752e-02
    14   -8.881784197001e-16    4.587542204034e-02
    15    2.664535259100e-15   -3.129190819319e-02
