     0    4.440892098501e-15    1.126917287677e-02
     1   -4.218847493576e-15    2.220023136554e-02
     2   -1.332267629550e-15   -2.631267993907e-03
     3    9.992007221626e-16    2.469631186530e-02
     4    4.440892098501e-16   -3.672595515708e-03
     5   -4.440892098501e-15   -4.084842056116e-02
     6    1.776356839400e-15    6.395013237696e-03
     7    7.771561172376e-16    1.563648115587e-02
     8   -3.996802888651e-15   -1.176015922199e-02
     9   -1.332267629550e-15   -1.447060719729e-02
    10   -1.998401444325e-15   -4.822399363473e-02
    11    7.327471962526e-15   -3.231368712390e-02
    12   -2.220446049250e-16   -2.384995698168e-02
    13   -1.332267629550e-15   -2.156106704225e-02
    14    2.442490654175e-15   -1.054232279496e-02
    15    8.881784197001e-16   -1.161568710305e-02
