     0   -1.776356839400e-15    2.220846080732e-02
     1    9.992007221626e-16   -3.029066075054e-02
     2   -1.554312234475e-15   -2.065169757123e-02
     3    2.220446049250e-16   -1.585353278500e-02
     4    5.551115123126e-16   -4.736897951322e-02
     5   -2.553512956638e-15   -3.126481594131e-02
     6    8.881784197001e-16    1.057322745545e-02
     7   -4.440892098501e-16   -1.324205193217e-03
     8   -6.661338147751e-16    6.353423931493e-02
     9   -1.110223024625e-16    3.405583498977e-02
    10    2.109423746788e-15    3.214641902596e-02
    11    1.554312234475e-15    3.648693116230e-02
    12   -3.108624468950e-15   -3.011898350477e-02
    13    1.776356839400e-15   -1.523692631775e-02
    14   -2.220446049250e-16    1.348929062469e-02
    15    8.881784197001e-16    1.636911137063e-02
