     0   -2.220446049250e-15    1.978939744234e-02
     1   -1.776356839400e-15   -9.493148789914e-03
     2   -1.665334536938e-15   -2.132994122451e-02
     3    1.554312234475e-15   -2.655367912353e-02
     4    7.771561172376e-16    1.828275292407e-03
     5   -1.665334536938e-15    1.645206756955e-02
     6    2.331468351713e-15    2.856321208972e-02
     7   -2.220446049250e-15    7.153975829367e-02
     8   -1.554312234475e-15   -2.789116905968e-02
     9    1.776356839400e-15   -2.527761213579e-02
    10    8.881784197001e-16    1.007261500042e-03
    11    3.552713678801e-15    9.171626588672e-03
    12   -3.219646771413e-15    2.171812059268e-02
    13   -2.331468351713e-15    3.046287577309e-02
    14   -4.440892098501e-16    1.957973106493e-02
    15    3.219646771413e-15    3.321792508292e-03
