     0    2.442490654175e-15   -5.357559214752e-03
     1    3.330669073875e-16    2.963075682846e-03
     2    1.665334536938e-15    9.950618058635e-03
     3   -2.886579864025e-15    1.597965027601e-02
     4    1.110223024625e-15   -2.039895589590e-04
     5    1.998401444325e-15    4.627477367365e-02
     6   -8.881784197001e-16   -1.221589878540e-02
     7    9.992007221626e-16   -6.151048763734e-03
     8    5.551115123126e-16    7.442369887323e-02
     9    1.110223024625e-15    6.910951209206e-02
    10    1.665334536938e-15   -2.445833008495e-03
    11   -1.110223024625e-15    5.173690772641e-02
    12    6.217248937901e-15    3.422832629136e-02
    13   -1.554312234475e-15    3.481848433031e-02
    14   -4.440892098501e-16   -1.244020818171e-02
    15   -8.881784197001e-16   -4.353249941225e-02
